parcel_id,address,lat,lng,geocoder
015-2906-4,816 W MAGNOLIA DR,30.5838481,-91.18059079999999,google
015-5393-3,830 W MAGNOLIA DR,30.5841727,-91.18059699999999,google
015-2079-2,2220 N MAGNOLIA DR,30.58450729999999,-91.18026979999999,google
016-4967-1,2230 N MAGNOLIA DR,30.5845469,-91.1799729,google
015-2219-1,2244 N MAGNOLIA DR,30.584584,-91.1796985,google
015-1826-7,2256 N MAGNOLIA DR,30.584679,-91.1793532,google
015-4193-5,2314 N MAGNOLIA DR,30.5847502,-91.17901599999999,google
015-0948-9,2369 RAY WEILAND DR,30.5837914,-91.17797159999999,google
016-2724-4,2419 RAY WEILAND DR,30.5839258,-91.1769446,google
013-7550-4,8449 PORT HUDSON-PRIDE RD,30.68232,-91.10251,google
013-6547-9,5540 HILLCREST DR,30.6608165,-91.1435934,google
011-3995-9,6546 DONNIE ST,30.6625223,-91.1444374,google
013-3814-5,6667 DONNIE ST,30.6633009,-91.1453502,google
013-0181-0,6442 DONNIE ST,30.6616795,-91.14521669999999,google
012-5471-5,6539 DONNIE ST,30.6624774,-91.14529069999999,google
011-2648-2,5226 DONNIE ST,30.6630583,-91.1450579,google
013-0133-0,5671 HILLCREST DR,30.6610841,-91.141393,google
012-8249-2,5463 HILLCREST DR,30.6617213,-91.1439273,google
012-7734-0,5215 HILLCREST DR,30.6618097,-91.14658089999999,google
013-1515-3,5412 HILLCREST DR,30.6610691,-91.1449854,google
007-2699-0,6530 DONNIE ST,30.6629161,-91.1445842,google
014-8335-8,5561 HILLCREST DR,30.6614753,-91.1428925,google
007-2700-8,6443 DONNIE ST,30.66227619999999,-91.14565449999999,google
014-1591-3,5462 HILLCREST DR,30.6608985,-91.14439139999999,google
001-5033-9,5623 HILLCREST DR,30.6627741,-91.1417172,google
011-9191-8,5312 HILLCREST DR,30.66114839999999,-91.1457152,google
011-9889-0,6545 DONNIE ST,30.6627026,-91.14509489999999,google
014-3129-3,4901 HILLCREST DR,30.6622414,-91.1499405,google
016-0626-3,6820 N. 1ST PLACE,30.830194,-90.667979,google
015-7447-7,5250 E MAE ST,30.6464179,-91.1488158,google
015-1429-6,4317 OLD WEIS RD,30.6458283,-91.1489929,google
015-9427-3,4385 OLD WEIS RD,30.6459216,-91.14897739999999,google
015-8181-3,26 DEL OAKS DR,30.4138465,-90.1342404,google
030-3632-4,5515 OLD SLAUGHTER RD,30.6557252,-91.14542019999999,google
308-3288-6,5353 MAIN ST,29.6504097,-90.7643884,google
030-3716-9,4608 HWY 19,30.6487443,-91.1499406,google
015-8255-0,5131 HWY 64,30.5190775,-91.5208624,google
014-1872-6,5233 MAIN ST,29.65416729999999,-90.7663841,google
015-2154-3,5249 MAIN ST,29.6536459,-90.76613700000001,google
020-8589-5,5635-C MAIN ST,29.6411842,-90.7610864,google
015-4181-1,5323 BOND ST,30.6501067,-91.14778799999999,google
015-3336-3,5312 BOND ST,30.6504697,-91.14787849999999,google
015-3340-1,5321 BOND ST,30.6504351,-91.1476783,google
015-7494-9,4805 OLD SLAUGHTER RD,30.6499979,-91.14731049999999,google
016-3331-7,4749 OLD SLAUGHTER RD,30.6497435,-91.14743800000001,google
015-9653-5,4909 OLD SLAUGHTER RD,30.650924,-91.1472969,google
015-6405-6,5355 CHURCH ST,30.6491251,-91.1475036,google
015-4999-5,5337 CHURCH ST,30.6491671,-91.147841,google
015-4252-4,9563 AIRLINE HWY,30.19543789999999,-90.86185379999999,google
015-1045-2,4846 HWY 19,30.650543,-91.14975319999999,google
015-1050-9,4824 HWY 19,30.6503609,-91.1497021,google
015-6071-9,4754 RANKIN ST,30.6499801,-91.1492301,google
016-2808-9,4814 RANKIN ST,30.65021,-91.149197,google
015-4998-7,4817 OLD SLAUGHTER RD,30.6499737,-91.1473542,google
015-6607-5,5321 CHURCH ST,30.6492472,-91.14797569999999,google
015-1185-8,5305 CHURCH ST,30.6492561,-91.14806209999999,google
016-1373-1,5253 BOND ST,30.6501755,-91.1485591,google
016-1559-9,14024 CAYUGA DR.,30.5743422,-91.1556123,google
014-3130-7,4901-B HILLCREST DR,30.6622414,-91.1499405,google
013-8246-2,5602 HILLCREST DR,30.6605303,-91.14255089999999,google
005-3585-0,5028 HWY. 24,40.7632954,-86.4683271,google
014-1375-9,5063 HILLCREST DR,30.6623417,-91.14900899999999,google
017-7829-3,5440 MAIN ST,29.6474193,-90.7634174,google
308-5278-0,5520 HWY 64,30.5190775,-91.5208624,google
011-9963-3,5085 HILLCREST DR,30.6620585,-91.1483284,google
015-2274-4,5125 HARLEM ST,30.6537995,-91.14896519999999,google
015-7665-8,5268 HARLEM ST.,30.6532843,-91.1477721,google
018-2986-6,5220 ST LOUIS ST,30.6524528,-91.1484315,google
015-7315-2,5223 LENNOX ST,30.6546172,-91.1480881,google
016-3327-9,5256 HARLEM ST,30.6533676,-91.1479469,google
015-8554-1,5276 ST LOUIS ST,30.6524701,-91.14821669999999,google
015-6347-5,5290 ST LOUIS ST,30.6523442,-91.14805659999999,google
308-2731-4,5119 ST LOUIS ST,30.6533112,-91.14917200000001,google
015-8642-4,5149 ST LOUIS ST,30.6528939,-91.1488991,google
015-8658-0,3733 CARBOU CT,30.4891442,-91.0629086,google
016-2519-5,PO BOX 253,30.5190775,-91.5208624,google
015-7656-9,5268 HARLEM ST,30.6532843,-91.1477721,google
015-7201-6,5131 OLD SLAUGHTER RD,30.6530942,-91.14702559999999,google
016-4340-1,5307 BOND ST,30.6501429,-91.1481656,google
308-2576-1,5227 HARLEM ST,30.6537561,-91.14795360000001,google
015-2232-9,21840 W J WICKER RD,30.6748952,-91.1072365,google
028-2601-1,1377 SHEFFIELD PKWY,30.5190775,-91.5208624,google
015-1361-3,5308 ST LOUIS ST,30.6523446,-91.1474449,google
004-2850-7,3849 OLD WEIS RD,30.6422365,-91.1491533,google
004-2838-8,3834 STONEY BROOK ST,30.6419462,-91.1487008,google
029-4925-3,5365 LOWER ZACHARY RD,30.6408591,-91.1481922,google
004-2821-3,3809 STONEY BROOK ST,30.6413152,-91.14834669999999,google
016-0999-8,5325 HARLEM ST,30.6536015,-91.1472749,google
015-6323-8,5243 OLD SLAUGHTER RD,30.6541368,-91.14684930000001,google
016-1518-1,5267 ST LOUIS ST,30.6527443,-91.14786199999999,google
000-6933-7,24522 PLANK RD,30.7082207,-91.079988,google
000-6934-5,"10745 SCENIC HWY, # 8",30.5416724,-91.1919616,google
000-6939-6,14367 GLYNN RD,30.5759397,-91.2007093,google
011-4739-0,6001 MAIN ST,29.709193,-91.3843263,google
011-9015-6,4510 MAIN ST,29.6683415,-90.77477189999999,google
012-4187-7,6797 RONNIE DR,30.6654487,-91.1475748,google
012-3536-2,6582 RONNIE DR,30.6635593,-91.1471663,google
012-4966-5,6510 RONNIE DR,30.663076,-91.14719199999999,google
017-8561-3,18127 PLANCHET RD,30.49337689999999,-90.9798732,google
019-8467-5,18195 PLANCHET RD,30.4925574,-90.978319,google
016-8738-7,18163 PLANCHET RD,30.4927851,-90.97921029999999,google
018-8215-5,18189 PLANCHET RD,30.4932569,-90.9786123,google
020-4421-8,18159 PLANCHET RD,30.4934162,-90.97946220000001,google
019-0074-9,18115 PLANCHET RD,30.4935618,-90.9804715,google
018-2894-0,PO BOX 235,30.5190775,-91.5208624,google
308-5840-9,18257 PLANCHET RD,30.4922665,-90.97724529999999,google
012-0297-9,17097 FRENCHTOWN RD,30.48700939999999,-90.9871871,google
308-5841-1,13574 REED AVE,30.5576091,-91.03708329999999,google
019-6636-7,18255 FRENCHTOWN ACRES DR,30.4890543,-90.99056689999999,google
031-2001-5,18166 PLANCHET RD,30.4915351,-90.9795065,google
005-8541-6,PO BOX 96,30.1588484,-91.7881506,google
018-1224-6,17357 FRENCHTOWN RD,30.4840693,-90.9853835,google
019-8465-9,18290 PLANCHET RD,30.4912012,-90.9770379,google
016-7659-8,18280 PLANCHET RD,30.4910687,-90.97747319999999,google
031-2000-7,18194 PLANCHET RD,30.4915552,-90.9782955,google
308-3508-6,17059 FRENCHTOWN RD,30.4878612,-90.98766409999999,google
018-1854-6,18225 PLANCHET RD,30.4923408,-90.9778414,google
005-3510-9,6400 RIVER RD,30.3844076,-91.2070095,google
022-9597-0,4000 LAKE BEAU PRE' BLVD #166,30.3901308,-91.2064718,google
022-9563-6,4000 LAKE BEAU PRE' BLVD #135,30.3888468,-91.2064255,google
022-2005-9,4000 LAKE BEAU PRE' BLVD #72,30.38920389999999,-91.20916869999999,google
022-9538-5,4000 LAKE BEAU PRE' BLVD #117,30.3889624,-91.2072077,google
017-2236-0,3955 NORTHSHORE AVE,30.3907717,-91.20697709999999,google
022-2054-7,4000 LAKE BEAU PRE' BLVD #101,30.3890619,-91.20795799999999,google
022-2021-0,4000 LAKE BEAU PRE' BLVD #82,30.3888301,-91.20907919999999,google
022-2017-2,4000 LAKE BEAU PRE' BLVD #80,30.3888451,-91.2091985,google
022-1994-8,4000 LAKE BEAU PRE' BLVD #66,30.3889089,-91.20961299999999,google
022-9549-0,4000 LAKE BEAU PRE' BLVD #124,30.3886101,-91.20732730000002,google
017-2229-8,3945 NORTHSHORE AVE,30.3907839,-91.2066919,google
022-1968-9,4000 LAKE BEAU PRE' BLVD #56,30.3893066,-91.2095023,google
022-1955-7,4000 LAKE BEAU PRE' BLVD #45,30.3891918,-91.2106065,google
022-1971-9,4000 LAKE BEAU PRE' BLVD #59,30.3891971,-91.21003660000001,google
022-2040-7,4000 LAKE BEAU PRE' BLVD #93,30.3887617,-91.2085348,google
022-1938-7,4000 LAKE BEAU PRE' BLVD #29,30.3898393,-91.2086309,google
022-2071-7,4000 LAKE BEAU PRE' BLVD #109,30.3886932,-91.20798959999999,google
022-9546-6,4000 LAKE BEAU PRE' BLVD #121,30.3889364,-91.2069685,google
022-9595-4,4000 LAKE BEAU PRE' BLVD #164,30.3902345,-91.206458,google
022-1946-8,4000 LAKE BEAU PRE' BLVD #36,30.3897294,-91.2101253,google
017-1292-6,3930 NORTHSHORE AVE,30.3912021,-91.2062109,google
022-2029-6,4000 LAKE BEAU PRE' BLVD #87,30.3891131,-91.2084455,google
022-2008-3,4000 LAKE BEAU PRE' BLVD #74,30.3891889,-91.2090494,google
022-2041-5,4000 LAKE BEAU PRE' BLVD #94,30.3887542,-91.2084751,google
022-1964-6,4000 LAKE BEAU PRE' BLVD #52,30.38944279999999,-91.2097045,google
022-1997-2,4000 LAKE BEAU PRE' BLVD #68,30.3888709,-91.20950099999999,google
017-2253-0,4033 NORTHSHORE AVE,30.3909257,-91.20796279999999,google
022-1937-9,4000 LAKE BEAU PRE' BLVD #28,30.3898816,-91.2085937,google
022-1939-5,4000 LAKE BEAU PRE' BLVD #30,30.3897971,-91.2086679,google
017-1270-5,3946 NORTHSHORE AVE,30.3912565,-91.206594,google
022-2082-2,4000 LAKE BEAU PRE' BLVD #114,30.3886558,-91.20769140000002,google
022-1929-8,4000 LAKE BEAU PRE' BLVD #21,30.3902611,-91.2082685,google
017-2216-6,3935 NORTHSHORE AVE,30.3907318,-91.2064197,google
022-9553-9,4000 LAKE BEAU PRE' BLVD #128,30.3885801,-91.2070888,google
017-2238-7,3961 NORTHSHORE AVE,30.3908147,-91.20710439999999,google
022-2086-5,4000 LAKE BEAU PRE' BLVD #115,30.3886483,-91.2076318,google
022-9552-0,4000 LAKE BEAU PRE' BLVD #127,30.3885876,-91.2071484,google
022-9626-8,4000 LAKE BEAU PRE' BLVD #190,30.3892805,-91.2062995,google
022-2051-2,4000 LAKE BEAU PRE' BLVD #99,30.3887168,-91.2081769,google
022-1936-0,4000 LAKE BEAU PRE' BLVD #27,30.3899297,-91.20855159999999,google
022-9548-2,4000 LAKE BEAU PRE' BLVD #123,30.38892329999999,-91.20684899999999,google
022-9569-5,4000 LAKE BEAU PRE' BLVD #141,30.388519,-91.2066023,google
022-9609-8,4000 LAKE BEAU PRE' BLVD #176,30.3901965,-91.20615910000001,google
017-2224-7,3941 NORTHSHORE AVE,30.3907616,-91.2065565,google
022-1965-4,4000 LAKE BEAU PRE' BLVD #53,30.38942059999999,-91.2096491,google
022-1999-9,4000 LAKE BEAU PRE' BLVD #69,30.3888516,-91.2094446,google
017-3322-2,PO BOX 14715,30.5190775,-91.5208624,google
022-9612-8,4000 LAKE BEAU PRE' BLVD #178,30.3900933,-91.2061775,google
022-9541-5,4000 LAKE BEAU PRE' BLVD #119,30.3889494,-91.20708820000002,google
022-2059-8,4000 LAKE BEAU PRE' BLVD #103,30.3890466,-91.20783879999999,google
022-2043-1,4000 LAKE BEAU PRE' BLVD #95,30.3887467,-91.2084155,google
022-9587-3,4000 LAKE BEAU PRE' BLVD #158,30.3895549,-91.20701129999999,google
022-2011-3,4000 LAKE BEAU PRE' BLVD #76,30.389174,-91.20893009999999,google
022-9604-7,4000 LAKE BEAU PRE' BLVD #172,30.3893523,-91.2065451,google
022-1956-5,4000 LAKE BEAU PRE' BLVD #46,30.3891506,-91.21064349999999,google
022-2016-4,4000 LAKE BEAU PRE' BLVD #79,30.3888526,-91.2092581,google
022-2033-4,4000 LAKE BEAU PRE' BLVD #89,30.389109,-91.2083248,google
022-2068-7,4000 LAKE BEAU PRE' BLVD #107,30.3890143,-91.2075855,google
022-1916-6,4000 LAKE BEAU PRE' BLVD #9,30.390406,-91.20869080000001,google
017-2209-3,3925 NORTHSHORE AVE,30.3907028,-91.20615509999999,google
017-2273-5,4057 NORTHSHORE AVE,30.3909867,-91.20868019999999,google
022-2053-9,4000 LAKE BEAU PRE' BLVD #10,30.389067,-91.20804,google
022-9576-8,4000 LAKE BEAU PRE' BLVD #147,30.388474,-91.2062444,google
017-1276-4,3940 NORTHSHORE AVE,30.3912125,-91.20648140000002,google
022-1922-0,4000 LAKE BEAU PRE' BLVD #15,30.3899332,-91.2090936,google
022-9543-1,4000 LAKE BEAU PRE' BLVD #120,30.3889429,-91.2070284,google
022-1932-8,4000 LAKE BEAU PRE' BLVD #23,30.3901785,-91.2083392,google
017-1235-7,4022 NORTHSHORE AVE,30.3913688,-91.20755129999999,google
017-2210-7,3931 NORTHSHORE AVE,30.3907022,-91.2062912,google
022-1954-9,4000 LAKE BEAU PRE' BLVD #44,30.3892331,-91.2105696,google
022-1972-7,4000 LAKE BEAU PRE' BLVD #60,30.3891664,-91.2099879,google
022-2038-5,4000 LAKE BEAU PRE' BLVD #92,30.3887692,-91.2085944,google
022-9596-2,4000 LAKE BEAU PRE' BLVD #165,30.3901828,-91.2064649,google
022-2036-9,4000 LAKE BEAU PRE' BLVD #91,30.3890954,-91.20819019999999,google
022-1963-8,4000 LAKE BEAU PRE' BLVD #51,30.3895595,-91.2096854,google
017-2247-6,4023 NORTHSHORE AVE,30.3908863,-91.2076828,google
022-1943-3,4000 LAKE BEAU PRE' BLVD #34,30.3896284,-91.2088508,google
017-2252-2,4027 NORTHSHORE AVE,30.3909076,-91.2078142,google
022-1974-3,4000 LAKE BEAU PRE' BLVD #62,30.3891105,-91.2098858,google
022-2026-1,4000 LAKE BEAU PRE' BLVD #85,30.3887987,-91.20890229999999,google
017-1207-1,4036 NORTHSHORE AVE,30.3914078,-91.20798219999999,google
017-1224-1,4032 NORTHSHORE AVE,30.3913792,-91.20785210000001,google
022-1919-0,4000 LAKE BEAU PRE' BLVD #12,30.39026419999999,-91.2088137,google
022-9616-0,4000 LAKE BEAU PRE' BLVD #182,30.3897484,-91.20622,google
022-1923-9,4000 LAKE BEAU PRE' BLVD #16,30.3898812,-91.2091385,google
